t_ns,command_index,command_type,label,ref_canvas_x_mm,ref_canvas_y_mm,ref_canvas_z_mm,act_canvas_x_mm,act_canvas_y_mm,act_canvas_z_mm,normal_err_mm,tangential_err_mm
1784877081042791028,3,move_to,smooth_s_curve,93.2941,169.4577,-22.0979,94.4815,171.5232,-22.1965,-0.0986,2.3825
1784877081054138194,3,move_to,smooth_s_curve,93.1515,169.1834,-22.1016,94.3734,171.3227,-22.1842,-0.0826,2.4637
1784877081066059456,3,move_to,smooth_s_curve,93.0042,168.9002,-22.1053,94.2786,171.1567,-22.1566,-0.0513,2.5915
1784877081077550675,3,move_to,smooth_s_curve,92.8601,168.6236,-22.1089,94.1590,170.9617,-22.1208,-0.0119,2.6747
1784877081088798606,3,move_to,smooth_s_curve,92.7191,168.3528,-22.1124,94.0833,170.8323,-22.1057,0.0068,2.8300
1784877081100158457,3,move_to,smooth_s_curve,92.5799,168.0857,-22.1158,93.9983,170.6714,-22.1073,0.0085,2.9492
1784877081119295017,3,move_to,smooth_s_curve,92.3421,167.6296,-22.1216,93.7846,170.2322,-22.1612,-0.0395,2.9756
1784877081134398725,3,move_to,smooth_s_curve,92.1540,167.2691,-22.1261,93.5878,169.8200,-22.2209,-0.0948,2.9262
1784877081145896095,3,move_to,smooth_s_curve,92.0116,166.9964,-22.1295,93.4394,169.5142,-22.2536,-0.1241,2.8944
1784877081157485727,3,move_to,smooth_s_curve,91.8668,166.7191,-22.1329,93.1975,169.0278,-22.2945,-0.1615,2.6648
1784877081168987496,3,move_to,smooth_s_curve,91.7228,166.4436,-22.1363,93.0354,168.7068,-22.3070,-0.1707,2.6163
1784877081180812520,3,move_to,smooth_s_curve,91.5759,166.1626,-22.1396,92.8832,168.4164,-22.2989,-0.1593,2.6055
1784877081192431980,3,move_to,smooth_s_curve,91.4314,165.8863,-22.1429,92.7514,168.1752,-22.2776,-0.1346,2.6422
1784877081203871087,3,move_to,smooth_s_curve,91.2883,165.6130,-22.1462,92.5782,167.8710,-22.2459,-0.0998,2.6004
1784877081215251708,3,move_to,smooth_s_curve,91.1470,165.3432,-22.1493,92.4726,167.6848,-22.2296,-0.0802,2.6908
1784877081234596056,3,move_to,smooth_s_curve,90.9062,164.8836,-22.1546,92.2622,167.2881,-22.2449,-0.0903,2.7605
1784877081254702841,3,move_to,smooth_s_curve,90.6561,164.4067,-22.1600,92.0312,166.8259,-22.2789,-0.1188,2.7828
1784877081275033926,3,move_to,smooth_s_curve,90.4025,163.9235,-22.1654,91.7384,166.2473,-22.3283,-0.1629,2.6805
1784877081295344620,3,move_to,smooth_s_curve,90.1481,163.4394,-22.1707,91.4188,165.6305,-22.3622,-0.1915,2.5329
1784877081316247347,3,move_to,smooth_s_curve,89.8884,162.9455,-22.1760,91.1177,165.0518,-22.3633,-0.1873,2.4388
1784877081327954329,3,move_to,smooth_s_curve,89.7413,162.6658,-22.1790,90.9077,164.6543,-22.3553,-0.1763,2.3054
1784877081339199294,3,move_to,smooth_s_curve,89.6022,162.4017,-22.1817,90.7724,164.4011,-22.3488,-0.1671,2.3167
1784877081354481291,3,move_to,smooth_s_curve,89.4117,162.0400,-22.1854,90.5763,164.0362,-22.3325,-0.1471,2.3110
1784877081374543378,3,move_to,smooth_s_curve,89.1607,161.5638,-22.1903,90.3205,163.5588,-22.3130,-0.1227,2.3076
1784877081385937526,3,move_to,smooth_s_curve,89.0184,161.2940,-22.1930,90.1950,163.3177,-22.3114,-0.1185,2.3409
1784877081397625681,3,move_to,smooth_s_curve,88.8729,161.0182,-22.1957,90.0097,162.9653,-22.3095,-0.1139,2.2546
1784877081408768947,3,move_to,smooth_s_curve,88.7334,160.7542,-22.1983,89.8879,162.7330,-22.3072,-0.1090,2.2909
1784877081420521298,3,move_to,smooth_s_curve,88.5873,160.4776,-22.2009,89.7694,162.5104,-22.3040,-0.1031,2.3515
1784877081433006607,3,move_to,smooth_s_curve,88.4323,160.1843,-22.2037,89.6068,162.2164,-22.2834,-0.0796,2.3471
1784877081443970862,3,move_to,smooth_s_curve,88.2948,159.9243,-22.2061,89.5142,162.0547,-22.2647,-0.0586,2.4547
1784877081455365060,3,move_to,smooth_s_curve,88.1525,159.6553,-22.2086,89.4309,161.9069,-22.2499,-0.0413,2.5892
1784877081467147911,3,move_to,smooth_s_curve,88.0044,159.3755,-22.2112,89.3009,161.6629,-22.2494,-0.0382,2.6293
1784877081486151080,3,move_to,smooth_s_curve,87.7678,158.9289,-22.2152,89.1514,161.3674,-22.2747,-0.0595,2.8037
1784877081504895200,3,move_to,smooth_s_curve,87.5332,158.4864,-22.2191,88.9255,160.9218,-22.3036,-0.0845,2.8052
1784877081519711694,3,move_to,smooth_s_curve,87.3483,158.1377,-22.2221,88.7203,160.5163,-22.3323,-0.1101,2.7460
1784877081530132051,3,move_to,smooth_s_curve,87.2181,157.8924,-22.2242,88.5669,160.2087,-22.3593,-0.1351,2.6803
1784877081543974524,3,move_to,smooth_s_curve,87.0450,157.5666,-22.2270,88.3244,159.7327,-22.3942,-0.1672,2.5157
1784877081557460967,3,move_to,smooth_s_curve,86.8765,157.2495,-22.2296,88.0957,159.3014,-22.3901,-0.1605,2.3868
1784877081567618329,3,move_to,smooth_s_curve,86.7489,157.0094,-22.2315,87.9561,159.0488,-22.3742,-0.1427,2.3699
1784877081581611326,3,move_to,smooth_s_curve,86.5747,156.6820,-22.2341,87.8247,158.8141,-22.3552,-0.1210,2.4715
1784877081592047414,3,move_to,smooth_s_curve,86.4436,156.4356,-22.2361,87.6952,158.5755,-22.3474,-0.1113,2.4790
1784877081605878444,3,move_to,smooth_s_curve,86.2711,156.1116,-22.2386,87.5016,158.2110,-22.3521,-0.1135,2.4334
1784877081616353459,3,move_to,smooth_s_curve,86.1404,155.8663,-22.2405,87.3764,157.9733,-22.3510,-0.1105,2.4428
1784877081630842710,3,move_to,smooth_s_curve,85.9595,155.5268,-22.2430,87.1979,157.6349,-22.3475,-0.1045,2.4449
1784877081642245626,3,move_to,smooth_s_curve,85.8165,155.2588,-22.2450,87.0204,157.3091,-22.3389,-0.0939,2.3777
1784877081652963968,3,move_to,smooth_s_curve,85.6821,155.0069,-22.2468,86.8982,157.0845,-22.3403,-0.0935,2.4074
1784877081667237746,3,move_to,smooth_s_curve,85.5036,154.6725,-22.2492,86.7146,156.7457,-22.3473,-0.0981,2.4010
1784877081678731450,3,move_to,smooth_s_curve,85.3602,154.4040,-22.2511,86.5964,156.5247,-22.3499,-0.0988,2.4547
1784877081689886148,3,move_to,smooth_s_curve,85.2206,154.1429,-22.2529,86.4802,156.3058,-22.3534,-0.1005,2.5030
1784877081708896461,3,move_to,smooth_s_curve,84.9827,153.6981,-22.2559,86.2433,155.8574,-22.3628,-0.1069,2.5003
1784877081723828541,3,move_to,smooth_s_curve,84.7955,153.3483,-22.2582,86.0576,155.5080,-22.3718,-0.1137,2.5014
1784877081734873935,3,move_to,smooth_s_curve,84.6586,153.0926,-22.2598,85.9291,155.2648,-22.3824,-0.1226,2.5165
1784877081754073189,3,move_to,smooth_s_curve,84.4162,152.6402,-22.2626,85.6550,154.7389,-22.4145,-0.1518,2.4370
1784877081772949559,3,move_to,smooth_s_curve,84.1811,152.2017,-22.2653,85.3861,154.2335,-22.4263,-0.1610,2.3623
1784877081787789058,3,move_to,smooth_s_curve,83.9950,151.8549,-22.2673,85.1864,153.8621,-22.4315,-0.1642,2.3342
1784877081798942584,3,move_to,smooth_s_curve,83.8543,151.5929,-22.2689,85.0514,153.6085,-22.4371,-0.1683,2.3443
1784877081809652890,3,move_to,smooth_s_curve,83.7217,151.3461,-22.2702,84.9134,153.3461,-22.4489,-0.1787,2.3281
1784877081828581703,3,move_to,smooth_s_curve,83.4825,150.9010,-22.2727,84.6514,152.8633,-22.4393,-0.1666,2.2841
1784877081843858720,3,move_to,smooth_s_curve,83.2935,150.5497,-22.2746,84.4835,152.5757,-22.4140,-0.1394,2.3497
1784877081855431188,3,move_to,smooth_s_curve,83.1499,150.2830,-22.2759,84.3748,152.3876,-22.3994,-0.1235,2.4351
1784877081874160490,3,move_to,smooth_s_curve,82.9133,149.8436,-22.2782,84.1362,151.9398,-22.4067,-0.1285,2.4268
1784877081894083223,3,move_to,smooth_s_curve,82.6631,149.3794,-22.2804,83.8835,151.4522,-22.4366,-0.1562,2.4054
1784877081913888536,3,move_to,smooth_s_curve,82.4151,148.9198,-22.2825,83.6182,150.9489,-22.4542,-0.1717,2.3589
1784877081925241213,3,move_to,smooth_s_curve,82.2733,148.6571,-22.2837,83.4763,150.6848,-22.4620,-0.1783,2.3576
1784877081944278418,3,move_to,smooth_s_curve,82.0355,148.2170,-22.2856,83.1981,150.1696,-22.4608,-0.1752,2.2726
1784877081964066407,3,move_to,smooth_s_curve,81.7863,147.7561,-22.2875,82.9482,149.7042,-22.4485,-0.1611,2.2683
1784877081975859699,3,move_to,smooth_s_curve,81.6399,147.4854,-22.2885,82.8278,149.4820,-22.4410,-0.1525,2.3233
1784877081987497575,3,move_to,smooth_s_curve,81.4917,147.2117,-22.2896,82.6425,149.1371,-22.4330,-0.1434,2.2431
1784877081999109671,3,move_to,smooth_s_curve,81.3463,146.9433,-22.2906,82.5171,148.9048,-22.4300,-0.1395,2.2843
1784877082010932511,3,move_to,smooth_s_curve,81.1982,146.6699,-22.2915,82.3960,148.6811,-22.4186,-0.1271,2.3409
1784877082023064762,3,move_to,smooth_s_curve,81.0460,146.3892,-22.2925,82.2335,148.3938,-22.3885,-0.0960,2.3299
1784877082034492270,3,move_to,smooth_s_curve,80.9035,146.1265,-22.2934,82.1408,148.2389,-22.3669,-0.0735,2.4480
1784877082046083435,3,move_to,smooth_s_curve,80.7577,145.8578,-22.2942,82.0564,148.1019,-22.3464,-0.0521,2.5929
1784877082057527415,3,move_to,smooth_s_curve,80.6141,145.5934,-22.2951,81.9260,147.8697,-22.3395,-0.0444,2.6273
1784877082069206589,3,move_to,smooth_s_curve,80.4678,145.3239,-22.2959,81.8284,147.6804,-22.3526,-0.0568,2.7211
1784877082080782184,3,move_to,smooth_s_curve,80.3229,145.0575,-22.2966,81.7215,147.4646,-22.3791,-0.0825,2.7839
1784877082092238658,3,move_to,smooth_s_curve,80.1773,144.7897,-22.2973,81.5511,147.1255,-22.4112,-0.1139,2.7098
1784877082103999841,3,move_to,smooth_s_curve,80.0311,144.5210,-22.2980,81.4298,146.8902,-22.4239,-0.1259,2.7512
1784877082115418833,3,move_to,smooth_s_curve,79.8877,144.2574,-22.2987,81.3030,146.6538,-22.4280,-0.1293,2.7831
1784877082126841822,3,move_to,smooth_s_curve,79.7447,143.9949,-22.2993,81.1762,146.4191,-22.4286,-0.1293,2.8154
1784877082146085812,3,move_to,smooth_s_curve,79.5025,143.5505,-22.3003,80.9194,145.9438,-22.4353,-0.1350,2.7812
1784877082165767859,3,move_to,smooth_s_curve,79.2558,143.0981,-22.3012,80.6685,145.4808,-22.4341,-0.1330,2.7701
1784877082185144125,3,move_to,smooth_s_curve,79.0112,142.6501,-22.3020,80.3824,144.9408,-22.4538,-0.1518,2.6697
1784877082197079466,3,move_to,smooth_s_curve,78.8613,142.3756,-22.3024,80.2237,144.6331,-22.4731,-0.1707,2.6367
1784877082217000596,3,move_to,smooth_s_curve,78.6119,141.9194,-22.3031,79.9040,144.0264,-22.4905,-0.1874,2.4716
1784877082229017103,3,move_to,smooth_s_curve,78.4606,141.6426,-22.3034,79.6919,143.6451,-22.4558,-0.1523,2.3508
1784877082243841694,3,move_to,smooth_s_curve,78.2737,141.3012,-22.3038,79.4983,143.3129,-22.4284,-0.1246,2.3551
1784877082259335138,3,move_to,smooth_s_curve,78.0817,140.9507,-22.3042,79.3117,142.9856,-22.4176,-0.1135,2.3778
1784877082279109533,3,move_to,smooth_s_curve,77.8299,140.4912,-22.3045,79.0711,142.5484,-22.4278,-0.1232,2.4026
1784877082290847342,3,move_to,smooth_s_curve,77.6824,140.2223,-22.3047,78.9519,142.3290,-22.4338,-0.1291,2.4596
1784877082302654214,3,move_to,smooth_s_curve,77.5340,139.9518,-22.3048,78.7621,141.9754,-22.4446,-0.1397,2.3671
1784877082314442850,3,move_to,smooth_s_curve,77.3866,139.6834,-22.3049,78.6273,141.7247,-22.4534,-0.1485,2.3887
1784877082326236537,3,move_to,smooth_s_curve,77.2365,139.4101,-22.3050,78.4922,141.4788,-22.4562,-0.1512,2.4200
1784877082337977341,3,move_to,smooth_s_curve,77.0904,139.1443,-22.3050,78.3081,141.1614,-22.4291,-0.1240,2.3562
1784877082349027078,3,move_to,smooth_s_curve,76.9521,138.8927,-22.3051,78.2059,140.9960,-22.4008,-0.0957,2.4487
1784877082360950485,3,move_to,smooth_s_curve,76.8011,138.6182,-22.3050,78.1145,140.8477,-22.3780,-0.0730,2.5876
1784877082373012781,3,move_to,smooth_s_curve,76.6497,138.3432,-22.3050,77.9788,140.6096,-22.3696,-0.0647,2.6273
1784877082384329375,3,move_to,smooth_s_curve,76.5077,138.0854,-22.3049,77.8780,140.4196,-22.3817,-0.0768,2.7066
1784877082396282319,3,move_to,smooth_s_curve,76.3575,137.8127,-22.3047,77.7681,140.2080,-22.4037,-0.0990,2.7798
1784877082409221732,3,move_to,smooth_s_curve,76.1941,137.5163,-22.3045,77.5906,139.8714,-22.4308,-0.1262,2.7379
1784877082425075383,3,move_to,smooth_s_curve,75.9943,137.1542,-22.3043,77.4016,139.5183,-22.4547,-0.1504,2.7513
1784877082444932870,3,move_to,smooth_s_curve,75.7449,136.7024,-22.3038,77.1477,139.0576,-22.4652,-0.1614,2.7413
1784877082463889584,3,move_to,smooth_s_curve,75.5059,136.2696,-22.3033,76.8764,138.5465,-22.4934,-0.1901,2.6575
1784877082484207081,3,move_to,smooth_s_curve,75.2503,135.8074,-22.3027,76.5715,137.9635,-22.5347,-0.2320,2.5288
1784877082504055821,3,move_to,smooth_s_curve,75.0009,135.3568,-22.3020,76.2512,137.3713,-22.5537,-0.2517,2.3709
1784877082519453279,3,move_to,smooth_s_curve,74.8071,135.0069,-22.3013,76.0195,136.9626,-22.5394,-0.2381,2.3011
1784877082530796624,3,move_to,smooth_s_curve,74.6636,134.7481,-22.3008,75.8749,136.7103,-22.5249,-0.2241,2.3060
1784877082542349244,3,move_to,smooth_s_curve,74.5179,134.4852,-22.3003,75.6742,136.3608,-22.5010,-0.2007,2.2033
1784877082554117602,3,move_to,smooth_s_curve,74.3686,134.2160,-22.2997,75.5477,136.1375,-22.4856,-0.1859,2.2544
1784877082565559287,3,move_to,smooth_s_curve,74.2269,133.9608,-22.2991,75.4338,135.9436,-22.4571,-0.1580,2.3213
1784877082583923906,3,move_to,smooth_s_curve,73.9945,133.5424,-22.2981,75.2482,135.6401,-22.4081,-0.1100,2.4438
1784877082604024824,3,move_to,smooth_s_curve,73.7416,133.0873,-22.2969,75.0638,135.3175,-22.3772,-0.0803,2.5927
1784877082624025738,3,move_to,smooth_s_curve,73.4887,132.6327,-22.2956,74.8145,134.8363,-22.4140,-0.1185,2.5717
1784877082634432802,3,move_to,smooth_s_curve,73.3580,132.3979,-22.2948,74.6628,134.5420,-22.4497,-0.1548,2.5099
1784877082649361954,3,move_to,smooth_s_curve,73.1700,132.0605,-22.2938,74.4264,134.0915,-22.4781,-0.1844,2.3882
1784877082661203052,3,move_to,smooth_s_curve,73.0212,131.7935,-22.2929,74.2739,133.8144,-22.4754,-0.1825,2.3777
1784877082672618146,3,move_to,smooth_s_curve,72.8768,131.5344,-22.2920,74.0637,133.4447,-22.4522,-0.1602,2.2490
1784877082684126080,3,move_to,smooth_s_curve,72.7315,131.2740,-22.2910,73.9392,133.2297,-22.4272,-0.1361,2.2986
1784877082695500745,3,move_to,smooth_s_curve,72.5883,131.0175,-22.2901,73.8265,133.0318,-22.4100,-0.1199,2.3645
1784877082715067560,3,move_to,smooth_s_curve,72.3394,130.5718,-22.2884,73.6158,132.6645,-22.3913,-0.1029,2.4513
1784877082734967699,3,move_to,smooth_s_curve,72.0920,130.1293,-22.2866,73.4053,132.3010,-22.3864,-0.0998,2.5379
1784877082754133678,3,move_to,smooth_s_curve,71.8500,129.6967,-22.2847,73.1526,131.8342,-22.4132,-0.1285,2.5032
1784877082774079886,3,move_to,smooth_s_curve,71.5970,129.2449,-22.2827,72.8590,131.2759,-22.4615,-0.1788,2.3911
1784877082793957743,3,move_to,smooth_s_curve,71.3452,128.7956,-22.2805,72.5560,130.7192,-22.4840,-0.2034,2.2729
1784877082812697938,3,move_to,smooth_s_curve,71.1099,128.3763,-22.2785,72.2794,130.2380,-22.4476,-0.1691,2.1986
1784877082827355044,3,move_to,smooth_s_curve,70.9256,128.0478,-22.2768,72.0875,129.8962,-22.4320,-0.1552,2.1832
1784877082839225298,3,move_to,smooth_s_curve,70.7760,127.7815,-22.2754,71.9582,129.6645,-22.4316,-0.1563,2.2234
1784877082850950532,3,move_to,smooth_s_curve,70.6288,127.5196,-22.2740,71.8296,129.4321,-22.4293,-0.1554,2.2582
1784877082862696667,3,move_to,smooth_s_curve,70.4794,127.2538,-22.2725,71.6392,129.0975,-22.4178,-0.1453,2.1781
1784877082874193810,3,move_to,smooth_s_curve,70.3347,126.9965,-22.2710,71.5262,128.9070,-22.3918,-0.1207,2.2516
1784877082885589416,3,move_to,smooth_s_curve,70.1901,126.7397,-22.2696,71.4197,128.7309,-22.3713,-0.1018,2.3402
1784877082897523774,3,move_to,smooth_s_curve,70.0410,126.4750,-22.2680,71.2772,128.5016,-22.3429,-0.0749,2.3738
1784877082909473913,3,move_to,smooth_s_curve,69.8892,126.2054,-22.2664,71.1881,128.3545,-22.3326,-0.0662,2.5111
1784877082921025111,3,move_to,smooth_s_curve,69.7404,125.9414,-22.2647,71.0986,128.1965,-22.3347,-0.0700,2.6325
1784877082933051517,3,move_to,smooth_s_curve,69.5900,125.6748,-22.2631,70.9536,127.9244,-22.3535,-0.0904,2.6307
1784877082944288877,3,move_to,smooth_s_curve,69.4499,125.4265,-22.2615,70.8463,127.7211,-22.3696,-0.1081,2.6861
1784877082964402430,3,move_to,smooth_s_curve,69.1965,124.9777,-22.2585,70.6075,127.2819,-22.3994,-0.1409,2.7019
1784877082976356126,3,move_to,smooth_s_curve,69.0457,124.7107,-22.2567,70.4791,127.0521,-22.4102,-0.1535,2.7453
1784877082989035295,3,move_to,smooth_s_curve,68.8837,124.4243,-22.2547,70.2697,126.6742,-22.4297,-0.1749,2.6425
1784877083004093973,3,move_to,smooth_s_curve,68.6931,124.0872,-22.2524,70.0447,126.2583,-22.4530,-0.2006,2.5575
1784877083023888185,3,move_to,smooth_s_curve,68.4438,123.6470,-22.2492,69.7515,125.7325,-22.4522,-0.2030,2.4616
1784877083039115500,3,move_to,smooth_s_curve,68.2515,123.3074,-22.2466,69.5523,125.3966,-22.4344,-0.1878,2.4610
1784877083050552519,3,move_to,smooth_s_curve,68.1073,123.0530,-22.2447,69.4197,125.1720,-22.4184,-0.1737,2.4924
1784877083069340211,3,move_to,smooth_s_curve,67.8694,122.6337,-22.2415,69.1400,124.6650,-22.4343,-0.1928,2.3959
1784877083088899895,3,move_to,smooth_s_curve,67.6229,122.1995,-22.2380,68.8644,124.1757,-22.4452,-0.2072,2.3338
1784877083107668820,3,move_to,smooth_s_curve,67.3861,121.7827,-22.2346,68.5945,123.7046,-22.4357,-0.2011,2.2703
1784877083122218321,3,move_to,smooth_s_curve,67.2013,121.4577,-22.2319,68.4537,123.4539,-22.4403,-0.2084,2.3565
1784877083134351239,3,move_to,smooth_s_curve,67.0476,121.1876,-22.2296,68.2403,123.0702,-22.4488,-0.2193,2.2285
1784877083149207175,3,move_to,smooth_s_curve,66.8610,120.8597,-22.2267,68.0314,122.6932,-22.4518,-0.2251,2.1753
1784877083164440722,3,move_to,smooth_s_curve,66.6694,120.5234,-22.2238,67.8443,122.3742,-22.4113,-0.1876,2.1922
1784877083183826494,3,move_to,smooth_s_curve,66.4226,120.0905,-22.2198,67.6356,122.0491,-22.3469,-0.1271,2.3038
1784877083195371581,3,move_to,smooth_s_curve,66.2772,119.8357,-22.2175,67.5319,121.8807,-22.3279,-0.1104,2.3993
1784877083206626664,3,move_to,smooth_s_curve,66.1335,119.5838,-22.2152,67.4198,121.6805,-22.3303,-0.1152,2.4598
1784877083225672066,3,move_to,smooth_s_curve,65.8931,119.1630,-22.2112,67.1664,121.1957,-22.3754,-0.1642,2.3986
1784877083244645030,3,move_to,smooth_s_curve,65.6544,118.7453,-22.2071,66.9031,120.7142,-22.3932,-0.1861,2.3315
1784877083264092801,3,move_to,smooth_s_curve,65.4073,118.3134,-22.2028,66.6419,120.2706,-22.3710,-0.1682,2.3140
1784877083283780730,3,move_to,smooth_s_curve,65.1583,117.8785,-22.1984,66.3730,119.7802,-22.3750,-0.1766,2.2565
1784877083304465191,3,move_to,smooth_s_curve,64.8976,117.4236,-22.1937,66.1015,119.2811,-22.3880,-0.1943,2.2136
1784877083315628269,3,move_to,smooth_s_curve,64.7565,117.1776,-22.1911,65.9668,119.0453,-22.3838,-0.1927,2.2256
1784877083334261885,3,move_to,smooth_s_curve,64.5194,116.7644,-22.1867,65.7013,118.5955,-22.3515,-0.1648,2.1794
1784877083353818654,3,move_to,smooth_s_curve,64.2723,116.3341,-22.1820,65.4558,118.1848,-22.3262,-0.1442,2.1967
1784877083367966148,3,move_to,smooth_s_curve,64.0926,116.0215,-22.1785,65.2769,117.8755,-22.3155,-0.1370,2.1999
1784877083379324668,3,move_to,smooth_s_curve,63.9495,115.7726,-22.1757,65.1524,117.6546,-22.3172,-0.1415,2.2336
1784877083390119302,3,move_to,smooth_s_curve,63.8129,115.5352,-22.1730,65.0215,117.4181,-22.3257,-0.1527,2.2375
1784877083401809045,3,move_to,smooth_s_curve,63.6651,115.2785,-22.1700,64.8898,117.1833,-22.3317,-0.1617,2.2646
1784877083421375953,3,move_to,smooth_s_curve,63.4170,114.8478,-22.1650,64.6506,116.7808,-22.2993,-0.1343,2.2931
1784877083432950155,3,move_to,smooth_s_curve,63.2700,114.5928,-22.1620,64.4933,116.5236,-22.2736,-0.1116,2.2857
1784877083444133791,3,move_to,smooth_s_curve,63.1301,114.3502,-22.1591,64.3882,116.3447,-22.2674,-0.1083,2.3581
1784877083464317767,3,move_to,smooth_s_curve,62.8742,113.9068,-22.1537,64.1549,115.9230,-22.2873,-0.1336,2.3886
1784877083476075980,3,move_to,smooth_s_curve,62.7252,113.6487,-22.1505,64.0282,115.6954,-22.3016,-0.1511,2.4263
1784877083487383063,3,move_to,smooth_s_curve,62.5818,113.4007,-22.1474,63.9004,115.5293,-22.1615,-0.0141,2.5039
1784877083498725232,3,move_to,smooth_s_curve,62.4376,113.1512,-22.1442,63.7052,115.1275,-22.3225,-0.1782,2.3479
1784877083510132345,3,move_to,smooth_s_curve,62.2954,112.9053,-22.1411,63.5698,114.8910,-22.3270,-0.1859,2.3595
1784877083529720654,3,move_to,smooth_s_curve,62.0454,112.4734,-22.1355,63.3260,114.4814,-22.2958,-0.1603,2.3815
1784877083549234671,3,move_to,smooth_s_curve,61.7991,112.0482,-22.1299,63.1725,114.2929,-22.1263,0.0036,2.6315
1784877083561117502,3,move_to,smooth_s_curve,61.6491,111.7894,-22.1265,63.0149,113.9780,-22.2317,-0.1052,2.5798
1784877083572685482,3,move_to,smooth_s_curve,61.5013,111.5346,-22.1231,62.8189,113.6231,-22.2550,-0.1319,2.4694
1784877083584099098,3,move_to,smooth_s_curve,61.3561,111.2843,-22.1197,62.6757,113.3574,-22.2874,-0.1677,2.4575
1784877083595850518,3,move_to,smooth_s_curve,61.2083,111.0298,-22.1162,62.5315,113.0909,-22.3121,-0.1960,2.4493
1784877083607344647,3,move_to,smooth_s_curve,61.0628,110.7793,-22.1127,62.3266,112.7388,-22.3041,-0.1914,2.3317
1784877083619362837,3,move_to,smooth_s_curve,60.9122,110.5201,-22.1091,62.2087,112.5504,-22.2723,-0.1632,2.4090
1784877083631066426,3,move_to,smooth_s_curve,60.7624,110.2626,-22.1055,62.1019,112.3884,-22.2438,-0.1384,2.5126
1784877083642704800,3,move_to,smooth_s_curve,60.6150,110.0091,-22.1018,61.9478,112.1413,-22.2286,-0.1268,2.5145
